id,make,model,model_year,kilometers,transmission_type,price,priced_at,mileage_category,extra_features_count
7364,Nissan,Juke,2014,19999.0,Automatic,215000,2022-03-02,0-50k,17.0
11858,Nissan,Juke,2014,200000.0,Automatic,177000,2022-03-09,200k+,0.0
11951,Nissan,Juke,2014,119999.0,Automatic,212000,2022-03-09,100k-150k,0.0
5002,Nissan,Juke,2014,114000.0,Automatic,207000,2022-03-10,100k-150k,0.0
5022,Nissan,Juke,2014,19999.0,Automatic,238000,2022-03-10,0-50k,26.0
2112,Nissan,Juke,2014,19999.0,Automatic,239000,2022-03-11,0-50k,0.0
2125,Nissan,Juke,2014,141000.0,Automatic,213000,2022-03-11,100k-150k,11.0
11064,Nissan,Juke,2014,19999.0,Automatic,215000,2022-03-19,0-50k,25.0
8476,Nissan,Juke,2014,119999.0,Automatic,205000,2022-03-21,100k-150k,0.0
8477,Nissan,Juke,2014,119999.0,Automatic,224000,2022-03-21,100k-150k,22.0
8478,Nissan,Juke,2014,119999.0,Automatic,240000,2022-03-21,100k-150k,15.0
15117,Nissan,Juke,2014,159999.0,Automatic,246000,2022-04-03,150k-200k,0.0
15137,Nissan,Juke,2014,139999.0,Automatic,246000,2022-04-03,100k-150k,0.0
10544,Nissan,Juke,2014,119999.0,Automatic,219000,2022-04-06,100k-150k,20.0
10611,Nissan,Juke,2014,200000.0,Automatic,249000,2022-04-06,200k+,0.0
15362,Nissan,Juke,2014,120000.0,Automatic,218000,2022-04-16,100k-150k,0.0
18776,Nissan,Juke,2014,110000.0,Automatic,235000,2022-04-17,100k-150k,0.0
10085,Nissan,Juke,2014,100000.0,Automatic,258000,2022-04-21,100k-150k,0.0
10086,Nissan,Juke,2014,9999.0,Automatic,256000,2022-04-21,0-50k,0.0
10087,Nissan,Juke,2014,119999.0,Automatic,233000,2022-04-21,100k-150k,0.0
10088,Nissan,Juke,2014,119999.0,Automatic,223000,2022-04-21,100k-150k,0.0
10089,Nissan,Juke,2014,159999.0,Automatic,236000,2022-04-21,150k-200k,0.0
10090,Nissan,Juke,2014,9999.0,Automatic,203000,2022-04-21,0-50k,0.0
10091,Nissan,Juke,2014,139999.0,Automatic,205000,2022-04-21,100k-150k,0.0
10092,Nissan,Juke,2014,19999.0,Automatic,231000,2022-04-21,0-50k,0.0
10093,Nissan,Juke,2014,139999.0,Automatic,219000,2022-04-21,100k-150k,0.0
14507,Nissan,Juke,2014,179999.0,Automatic,217000,2022-04-29,150k-200k,0.0
3820,Nissan,Juke,2014,99999.0,Automatic,233000,2022-04-30,50k-100k,0.0
14232,Nissan,Juke,2014,99999.0,Automatic,249000,2022-05-01,50k-100k,0.0
3893,Nissan,Juke,2014,190000.0,Automatic,239000,2022-05-04,150k-200k,11.0
18845,Nissan,Juke,2014,85000.0,Automatic,250000,2022-05-07,50k-100k,0.0
18852,Nissan,Juke,2014,139999.0,Automatic,253000,2022-05-07,100k-150k,0.0
13529,Nissan,Juke,2014,139999.0,Automatic,245000,2022-05-09,100k-150k,0.0
4360,Nissan,Juke,2014,19999.0,Automatic,246000,2022-05-17,0-50k,0.0
14357,Nissan,Juke,2014,19999.0,Automatic,213000,2022-05-20,0-50k,0.0
3221,Nissan,Juke,2014,119999.0,Automatic,240000,2022-05-25,100k-150k,0.0
3264,Nissan,Juke,2014,109000.0,Automatic,239000,2022-05-25,100k-150k,9.0
509,Nissan,Juke,2014,120000.0,Automatic,214000,2022-06-05,100k-150k,9.0
510,Nissan,Juke,2014,137000.0,Automatic,229000,2022-06-05,100k-150k,0.0
525,Nissan,Juke,2014,285000.0,Automatic,209000,2022-06-05,200k+,8.0
526,Nissan,Juke,2014,118000.0,Automatic,269000,2022-06-05,100k-150k,30.0
527,Nissan,Juke,2014,120000.0,Automatic,262000,2022-06-05,100k-150k,14.0
18181,Nissan,Juke,2014,110000.0,Automatic,270000,2022-06-06,100k-150k,0.0
4080,Nissan,Juke,2014,141000.0,Automatic,238000,2022-06-07,100k-150k,36.0
4171,Nissan,Juke,2014,99999.0,Automatic,249000,2022-06-07,50k-100k,0.0
5352,Nissan,Juke,2014,119999.0,Automatic,230000,2022-06-08,100k-150k,0.0
3027,Nissan,Juke,2014,9999.0,Automatic,255000,2022-06-09,0-50k,0.0
9041,Nissan,Juke,2014,199999.0,Automatic,200000,2022-06-11,150k-200k,0.0
9042,Nissan,Juke,2014,99999.0,Automatic,253000,2022-06-11,50k-100k,26.0
9595,Nissan,Juke,2014,139999.0,Automatic,237000,2022-06-14,100k-150k,15.0
9596,Nissan,Juke,2014,159999.0,Automatic,241000,2022-06-14,150k-200k,19.0
18918,Nissan,Juke,2014,139999.0,Automatic,247000,2022-06-19,100k-150k,21.0
18920,Nissan,Juke,2014,89999.0,Automatic,249000,2022-06-19,50k-100k,11.0
18921,Nissan,Juke,2014,9999.0,Automatic,230000,2022-06-19,0-50k,19.0
5730,Nissan,Juke,2014,120000.0,Automatic,241000,2022-06-20,100k-150k,17.0
5788,Nissan,Juke,2014,19999.0,Automatic,230000,2022-06-20,0-50k,11.0
15732,Nissan,Juke,2014,86000.0,Automatic,235000,2022-06-21,50k-100k,0.0
15734,Nissan,Juke,2014,154000.0,Automatic,244000,2022-06-21,150k-200k,31.0
15771,Nissan,Juke,2014,159999.0,Automatic,260000,2022-06-21,150k-200k,19.0
19064,Nissan,Juke,2014,9999.0,Automatic,266000,2022-06-24,0-50k,21.0
8128,Nissan,Juke,2014,99999.0,Automatic,276000,2022-06-25,50k-100k,21.0
19635,Nissan,Juke,2014,89999.0,Automatic,230000,2022-06-30,50k-100k,15.0
3712,Nissan,Juke,2014,9999.0,Automatic,226000,2022-07-10,0-50k,16.0
10373,Nissan,Juke,2014,179999.0,Automatic,261000,2022-07-19,150k-200k,0.0
11453,Nissan,Juke,2014,69999.0,Automatic,315000,2022-07-22,50k-100k,0.0
17289,Nissan,Juke,2014,159999.0,Automatic,269000,2022-07-25,150k-200k,21.0
16423,Nissan,Juke,2014,119999.0,Automatic,248000,2022-08-01,100k-150k,0.0
7786,Nissan,Juke,2014,149000.0,Automatic,261000,2022-08-10,100k-150k,31.0
7812,Nissan,Juke,2014,120000.0,Automatic,258000,2022-08-10,100k-150k,25.0
8954,Nissan,Juke,2014,153000.0,Automatic,252000,2022-08-11,150k-200k,10.0
6859,Nissan,Juke,2014,139999.0,Automatic,261000,2022-08-13,100k-150k,24.0
6864,Nissan,Juke,2014,69999.0,Automatic,330000,2022-08-13,50k-100k,13.0
6623,Nissan,Juke,2014,136000.0,Automatic,284000,2022-08-27,100k-150k,0.0
3731,Nissan,Juke,2014,139999.0,Automatic,278000,2022-09-03,100k-150k,7.0
12259,Nissan,Juke,2014,99999.0,Automatic,317000,2022-09-06,50k-100k,24.0
12286,Nissan,Juke,2014,119999.0,Automatic,272000,2022-09-06,100k-150k,0.0
8895,Nissan,Juke,2014,177000.0,Automatic,167000,2022-09-09,150k-200k,24.0
8906,Nissan,Juke,2014,155000.0,Automatic,326000,2022-09-09,150k-200k,35.0
11420,Nissan,Juke,2014,119999.0,Automatic,333000,2022-09-23,100k-150k,0.0
11838,Nissan,Juke,2014,110000.0,Automatic,357000,2022-10-05,100k-150k,0.0
7218,Nissan,Juke,2014,98000.0,Automatic,303000,2022-10-15,50k-100k,27.0
7221,Nissan,Juke,2014,165000.0,Automatic,336000,2022-10-15,150k-200k,0.0
7235,Nissan,Juke,2014,179999.0,Automatic,312000,2022-10-15,150k-200k,20.0
14071,Nissan,Juke,2014,99999.0,Automatic,343000,2022-10-16,50k-100k,11.0
11331,Nissan,Juke,2014,100000.0,Automatic,336000,2022-10-18,100k-150k,0.0
394,Nissan,Juke,2014,45000.0,Automatic,353000,2022-10-24,0-50k,0.0
19901,Nissan,Juke,2014,159999.0,Automatic,358000,2022-11-02,150k-200k,20.0
7297,Nissan,Juke,2014,120000.0,Automatic,390000,2022-11-04,100k-150k,0.0
3438,Nissan,Juke,2014,97000.0,Automatic,383000,2022-11-05,50k-100k,0.0
15438,Nissan,Juke,2014,119999.0,Automatic,349000,2022-11-07,100k-150k,0.0
15443,Nissan,Juke,2014,135000.0,Automatic,363000,2022-11-07,100k-150k,10.0
15444,Nissan,Juke,2014,155000.0,Automatic,341000,2022-11-07,150k-200k,11.0
15445,Nissan,Juke,2014,159000.0,Automatic,334000,2022-11-07,150k-200k,9.0
15449,Nissan,Juke,2014,159999.0,Automatic,367000,2022-11-07,150k-200k,19.0
13895,Nissan,Juke,2014,165000.0,Automatic,387000,2022-11-15,150k-200k,6.0
15204,Nissan,Juke,2014,160000.0,Automatic,333000,2022-11-16,150k-200k,10.0
6279,Nissan,Juke,2014,94000.0,Automatic,350000,2022-11-20,50k-100k,1.0
10679,Nissan,Juke,2014,159999.0,Automatic,341000,2022-11-25,150k-200k,16.0
10684,Nissan,Juke,2014,119999.0,Automatic,321000,2022-11-25,100k-150k,0.0
12744,Nissan,Juke,2014,150000.0,Automatic,319000,2022-11-26,150k-200k,25.0
12778,Nissan,Juke,2014,75200.0,Automatic,367000,2022-11-26,50k-100k,0.0
12992,Nissan,Juke,2014,99000.0,Automatic,346000,2022-11-28,50k-100k,0.0
2033,Nissan,Juke,2014,98000.0,Automatic,340000,2022-11-30,50k-100k,0.0
14161,Nissan,Juke,2014,98000.0,Automatic,349000,2022-12-01,50k-100k,4.0
14100,Nissan,Juke,2014,80000.0,Automatic,414000,2022-12-04,50k-100k,0.0
14112,Nissan,Juke,2014,179999.0,Automatic,352000,2022-12-04,150k-200k,20.0
14115,Nissan,Juke,2014,89999.0,Automatic,370000,2022-12-04,50k-100k,21.0
14133,Nissan,Juke,2014,139000.0,Automatic,343000,2022-12-04,100k-150k,0.0
18602,Nissan,Juke,2014,139000.0,Automatic,327000,2022-12-05,100k-150k,7.0
7924,Nissan,Juke,2014,179999.0,Automatic,314000,2022-12-08,150k-200k,18.0
10987,Nissan,Juke,2014,150000.0,Automatic,307000,2022-12-12,150k-200k,0.0
5267,Nissan,Juke,2014,104000.0,Automatic,365000,2022-12-13,100k-150k,26.0
19310,Nissan,Juke,2014,89999.0,Automatic,321000,2022-12-15,50k-100k,15.0
15895,Nissan,Juke,2014,83000.0,Automatic,308000,2022-12-18,50k-100k,0.0
14274,Nissan,Juke,2014,99999.0,Automatic,369000,2022-12-21,50k-100k,18.0
13784,Nissan,Juke,2014,88000.0,Automatic,370000,2022-12-24,50k-100k,0.0
5119,Nissan,Juke,2014,84000.0,Automatic,311000,2023-01-07,50k-100k,0.0
16101,Nissan,Juke,2014,110000.0,Automatic,344000,2023-01-14,100k-150k,0.0
18341,Nissan,Juke,2014,99999.0,Automatic,332000,2023-01-20,50k-100k,0.0
12504,Nissan,Juke,2014,159999.0,Automatic,368000,2023-01-21,150k-200k,25.0
9241,Nissan,Juke,2014,100000.0,Automatic,314000,2023-01-23,100k-150k,0.0
14563,Nissan,Juke,2014,9999.0,Automatic,327000,2023-01-29,0-50k,19.0
14602,Nissan,Juke,2014,119999.0,Automatic,391000,2023-01-29,100k-150k,0.0
14603,Nissan,Juke,2014,119999.0,Automatic,333000,2023-01-29,100k-150k,0.0
4713,Nissan,Juke,2014,199999.0,Automatic,413000,2023-02-01,150k-200k,0.0
125,Nissan,Juke,2014,89999.0,Automatic,311000,2023-02-04,50k-100k,17.0
8249,Nissan,Juke,2014,159999.0,Automatic,420000,2023-02-12,150k-200k,19.0
7139,Nissan,Juke,2014,19999.0,Automatic,291000,2023-02-13,0-50k,17.0
6679,Nissan,Juke,2014,179999.0,Automatic,338000,2023-03-01,150k-200k,19.0
3163,Nissan,Juke,2014,199999.0,Automatic,358000,2023-03-02,150k-200k,0.0
3198,Nissan,Juke,2014,105000.0,Automatic,386000,2023-03-02,100k-150k,20.0
2846,Nissan Motor Egypt,Juke,2014,140000.0,Automatic,387000,2023-03-05,100k-150k,0.0
1907,Nissan,Juke,2014,140000.0,Automatic,379000,2023-03-11,100k-150k,0.0
1877,Nissan,Juke,2014,99999.0,Automatic,409000,2023-03-17,50k-100k,0.0
7472,Nissan,Juke,2014,152000.0,Automatic,347000,2023-03-20,150k-200k,0.0
7481,Nissan,Juke,2014,168000.0,Automatic,381000,2023-03-20,150k-200k,0.0
3320,Nissan,Juke,2014,125000.0,Automatic,389000,2023-04-08,100k-150k,0.0
3334,Nissan,Juke,2014,119999.0,Automatic,380000,2023-04-08,100k-150k,19.0
3342,Nissan,Juke,2014,125000.0,Automatic,364000,2023-04-08,100k-150k,0.0
15265,Nissan,Juke,2014,165000.0,Automatic,415000,2023-04-16,150k-200k,0.0
7773,Nissan,Juke,2014,139999.0,Automatic,400000,2023-04-19,100k-150k,26.0
5588,Nissan,Juke,2015,119999.0,Automatic,244000,2022-02-08,100k-150k,19.0
5662,Nissan,Juke,2015,99999.0,Automatic,252000,2022-02-08,50k-100k,0.0
5663,Nissan,Juke,2015,89000.0,Automatic,257000,2022-02-08,50k-100k,11.0
17782,Nissan,Juke,2015,99999.0,Automatic,240000,2022-02-11,50k-100k,0.0
5867,Nissan,Juke,2015,9999.0,Automatic,227000,2022-02-15,0-50k,0.0
5868,Nissan,Juke,2015,159999.0,Automatic,236000,2022-02-15,150k-200k,0.0
2508,Nissan,Juke,2015,200000.0,Automatic,268000,2022-02-19,200k+,0.0
2509,Nissan,Juke,2015,119999.0,Automatic,232000,2022-02-19,100k-150k,14.0
6716,Nissan,Juke,2015,89999.0,Automatic,223000,2022-02-22,50k-100k,0.0
19791,Nissan,Juke,2015,79999.0,Automatic,270000,2022-03-07,50k-100k,0.0
11857,Nissan,Juke,2015,119999.0,Automatic,235000,2022-03-09,100k-150k,20.0
4939,Nissan,Juke,2015,119999.0,Automatic,210000,2022-03-10,100k-150k,0.0
6550,Nissan,Juke,2015,79999.0,Automatic,251000,2022-03-16,50k-100k,21.0
5494,Nissan,Juke,2015,89999.0,Automatic,254000,2022-03-24,50k-100k,11.0
5543,Nissan,Juke,2015,89999.0,Automatic,241000,2022-03-24,50k-100k,0.0
9164,Nissan,Juke,2015,159999.0,Automatic,252000,2022-03-28,150k-200k,0.0
18463,Nissan,Juke,2015,159999.0,Automatic,269000,2022-04-02,150k-200k,0.0
14667,Nissan,Juke,2015,19999.0,Automatic,277000,2022-04-10,0-50k,0.0
10734,Nissan,Juke,2015,120000.0,Automatic,239000,2022-04-19,100k-150k,0.0
10119,Nissan,Juke,2015,139999.0,Automatic,210000,2022-04-21,100k-150k,0.0
10120,Nissan,Juke,2015,89999.0,Automatic,261000,2022-04-21,50k-100k,0.0
10121,Nissan,Juke,2015,99999.0,Automatic,266000,2022-04-21,50k-100k,0.0
10122,Nissan,Juke,2015,159999.0,Automatic,251000,2022-04-21,150k-200k,0.0
10123,Nissan,Juke,2015,89999.0,Automatic,234000,2022-04-21,50k-100k,0.0
10124,Nissan,Juke,2015,159999.0,Automatic,265000,2022-04-21,150k-200k,0.0
10125,Nissan,Juke,2015,9999.0,Automatic,258000,2022-04-21,0-50k,0.0
12379,Nissan,Juke,2015,89999.0,Automatic,261000,2022-04-27,50k-100k,19.0
14201,Nissan,Juke,2015,119999.0,Automatic,228000,2022-05-01,100k-150k,0.0
18800,Nissan,Juke,2015,99999.0,Automatic,262000,2022-05-07,50k-100k,0.0
6306,Nissan,Juke,2015,89999.0,Automatic,279000,2022-05-08,50k-100k,0.0
11986,Nissan,Juke,2015,99999.0,Automatic,268000,2022-05-13,50k-100k,0.0
14358,Nissan,Juke,2015,159999.0,Automatic,223000,2022-05-20,150k-200k,0.0
3220,Nissan,Juke,2015,119999.0,Automatic,223000,2022-05-25,100k-150k,0.0
13204,Nissan,Juke,2015,160000.0,Automatic,270000,2022-05-31,150k-200k,9.0
499,Nissan,Juke,2015,69999.0,Automatic,214000,2022-06-05,50k-100k,0.0
504,Nissan,Juke,2015,260000.0,Automatic,188000,2022-06-05,200k+,8.0
514,Nissan,Juke,2015,120000.0,Automatic,238000,2022-06-05,100k-150k,11.0
515,Nissan,Juke,2015,160000.0,Automatic,272000,2022-06-05,150k-200k,13.0
516,Nissan,Juke,2015,80000.0,Automatic,260000,2022-06-05,50k-100k,0.0
528,Nissan,Juke,2015,90000.0,Automatic,254000,2022-06-05,50k-100k,10.0
529,Nissan,Juke,2015,100000.0,Automatic,267000,2022-06-05,100k-150k,30.0
530,Nissan,Juke,2015,57000.0,Automatic,304000,2022-06-05,50k-100k,12.0
547,Nissan,Juke,2015,100000.0,Automatic,281000,2022-06-05,100k-150k,22.0
5310,Nissan,Juke,2015,102000.0,Automatic,283000,2022-06-08,100k-150k,9.0
5353,Nissan,Juke,2015,159999.0,Automatic,273000,2022-06-08,150k-200k,22.0
9265,Nissan,Juke,2015,79999.0,Automatic,270000,2022-06-16,50k-100k,15.0
18919,Nissan,Juke,2015,39999.0,Automatic,261000,2022-06-19,0-50k,0.0
18976,Nissan,Juke,2015,40000.0,Automatic,266000,2022-06-19,0-50k,9.0
15735,Nissan,Juke,2015,150000.0,Automatic,224000,2022-06-21,150k-200k,13.0
8061,Nissan,Juke,2015,89999.0,Automatic,306000,2022-06-25,50k-100k,17.0
16867,Nissan,Juke,2015,9999.0,Automatic,186000,2022-06-26,0-50k,25.0
16869,Nissan,Juke,2015,89999.0,Automatic,285000,2022-06-26,50k-100k,0.0
3608,Nissan,Juke,2015,159999.0,Automatic,289000,2022-07-13,150k-200k,22.0
2746,Nissan,Juke,2015,159999.0,Automatic,295000,2022-07-20,150k-200k,21.0
17215,Nissan,Juke,2015,143000.0,Automatic,302000,2022-07-25,100k-150k,28.0
15663,Nissan,Juke,2015,99999.0,Automatic,314000,2022-08-06,50k-100k,21.0
8012,Nissan,Juke,2015,139999.0,Automatic,306000,2022-08-24,100k-150k,14.0
9782,Nissan,Juke,2015,179999.0,Automatic,304000,2022-08-25,150k-200k,20.0
12279,Nissan,Juke,2015,88000.0,Automatic,345000,2022-09-06,50k-100k,25.0
14980,Nissan,Juke,2015,159999.0,Automatic,348000,2022-09-28,150k-200k,22.0
15015,Nissan,Juke,2015,128000.0,Automatic,343000,2022-09-28,100k-150k,0.0
8429,Nissan,Juke,2015,100000.0,Automatic,345000,2022-10-11,100k-150k,0.0
8459,Nissan,Juke,2015,95000.0,Automatic,395000,2022-10-11,50k-100k,9.0
11276,Nissan,Juke,2015,131000.0,Automatic,355000,2022-10-18,100k-150k,29.0
11303,Nissan,Juke,2015,69999.0,Automatic,384000,2022-10-18,50k-100k,10.0
7659,Nissan,Juke,2015,61000.0,Automatic,369000,2022-10-20,50k-100k,0.0
7706,Nissan,Juke,2015,61000.0,Automatic,364000,2022-10-20,50k-100k,0.0
7707,Nissan,Juke,2015,90000.0,Automatic,382000,2022-10-20,50k-100k,9.0
3382,Nissan,Juke,2015,107000.0,Automatic,427000,2022-11-05,100k-150k,0.0
3386,Nissan,Juke,2015,148000.0,Automatic,362000,2022-11-05,100k-150k,28.0
15446,Nissan,Juke,2015,107000.0,Automatic,398000,2022-11-07,100k-150k,0.0
15451,Nissan,Juke,2015,119999.0,Automatic,334000,2022-11-07,100k-150k,0.0
13931,Nissan,Juke,2015,163000.0,Automatic,341000,2022-11-15,150k-200k,9.0
15230,Nissan,Juke,2015,140000.0,Automatic,404000,2022-11-16,100k-150k,12.0
17146,Nissan,Juke,2015,72000.0,Automatic,395000,2022-11-29,50k-100k,18.0
17173,Nissan,Juke,2015,113000.0,Automatic,401000,2022-11-29,100k-150k,9.0
1988,Nissan,Juke,2015,130000.0,Automatic,343000,2022-11-30,100k-150k,37.0
14129,Nissan,Juke,2015,130000.0,Automatic,335000,2022-12-04,100k-150k,9.0
18641,Nissan,Juke,2015,145000.0,Automatic,378000,2022-12-05,100k-150k,12.0
18645,Nissan,Juke,2015,159999.0,Automatic,346000,2022-12-05,150k-200k,0.0
7902,Nissan,Juke,2015,103000.0,Automatic,405000,2022-12-08,100k-150k,31.0
7947,Nissan,Juke,2015,115000.0,Automatic,388000,2022-12-08,100k-150k,9.0
10964,Nissan,Juke,2015,0.0,Automatic,386000,2022-12-12,0-50k,0.0
10966,Nissan,Juke,2015,100000.0,Automatic,352000,2022-12-12,100k-150k,0.0
10983,Nissan,Juke,2015,160000.0,Automatic,419000,2022-12-12,150k-200k,0.0
5262,Nissan,Juke,2015,99999.0,Automatic,379000,2022-12-13,50k-100k,0.0
5275,Nissan,Juke,2015,130000.0,Automatic,380000,2022-12-13,100k-150k,0.0
5277,Nissan,Juke,2015,139999.0,Automatic,338000,2022-12-13,100k-150k,24.0
5290,Nissan,Juke,2015,99999.0,Automatic,359000,2022-12-13,50k-100k,18.0
6411,Nissan,Juke,2015,139999.0,Automatic,341000,2022-12-19,100k-150k,23.0
14272,Nissan,Juke,2015,89999.0,Automatic,408000,2022-12-21,50k-100k,21.0
14278,Nissan,Juke,2015,99999.0,Automatic,384000,2022-12-21,50k-100k,0.0
4265,Nissan,Juke,2015,90000.0,Automatic,462000,2023-01-08,50k-100k,0.0
4267,Nissan,Juke,2015,89999.0,Automatic,343000,2023-01-08,50k-100k,0.0
4273,Nissan,Juke,2015,90000.0,Automatic,457000,2023-01-08,50k-100k,0.0
16159,Nissan,Juke,2015,89000.0,Automatic,334000,2023-01-15,50k-100k,32.0
16173,Nissan,Juke,2015,157000.0,Automatic,415000,2023-01-15,150k-200k,25.0
10764,Nissan,Juke,2015,161000.0,Automatic,448000,2023-01-17,150k-200k,0.0
18332,Nissan,Juke,2015,119999.0,Automatic,423000,2023-01-20,100k-150k,14.0
12501,Nissan,Juke,2015,159999.0,Automatic,349000,2023-01-21,150k-200k,18.0
12502,Nissan,Juke,2015,9999.0,Automatic,398000,2023-01-21,0-50k,0.0
12629,Nissan,Juke,2015,0.0,Automatic,402000,2023-01-21,0-50k,20.0
17074,Nissan,Juke,2015,145000.0,Automatic,453000,2023-01-28,100k-150k,0.0
17100,Nissan,Juke,2015,148000.0,Automatic,454000,2023-01-28,100k-150k,0.0
17101,Nissan,Juke,2015,148000.0,Automatic,426000,2023-01-28,100k-150k,0.0
17102,Nissan,Juke,2015,148000.0,Automatic,425000,2023-01-28,100k-150k,0.0
17103,Nissan,Juke,2015,148000.0,Automatic,424000,2023-01-28,100k-150k,0.0
17106,Nissan,Juke,2015,90000.0,Automatic,371000,2023-01-28,50k-100k,10.0
14598,Nissan,Juke,2015,90000.0,Automatic,373000,2023-01-29,50k-100k,7.0
4711,Nissan,Juke,2015,159999.0,Automatic,411000,2023-02-01,150k-200k,16.0
93,Nissan,Juke,2015,97000.0,Automatic,418000,2023-02-04,50k-100k,28.0
8247,Nissan,Juke,2015,139999.0,Automatic,320000,2023-02-12,100k-150k,23.0
19416,Nissan Motor Egypt,Juke,2015,80000.0,Automatic,419000,2023-03-18,50k-100k,11.0
4606,Nissan,Juke,2015,190000.0,Automatic,377000,2023-03-19,150k-200k,22.0
4925,Nissan,Juke,2015,83000.0,Automatic,384000,2023-03-28,50k-100k,2.0
4933,Nissan,Juke,2015,0.0,Automatic,438000,2023-03-28,0-50k,23.0
15257,Nissan,Juke,2015,156000.0,Automatic,439000,2023-04-16,150k-200k,0.0
14314,Nissan,Juke,2015,97000.0,Automatic,489000,2023-04-17,50k-100k,25.0
19993,Nissan,Juke,2015,157000.0,Manual,501000,2023-04-23,150k-200k,0.0
17787,Nissan,Juke,2016,89999.0,Automatic,261000,2022-02-11,50k-100k,17.0
2535,Nissan,Juke,2016,89999.0,Automatic,260000,2022-02-19,50k-100k,18.0
8310,Nissan,Juke,2016,89999.0,Automatic,249000,2022-02-24,50k-100k,17.0
7339,Nissan,Juke,2016,200000.0,Automatic,213000,2022-03-02,200k+,0.0
5037,Nissan,Juke,2016,199999.0,Automatic,230000,2022-03-10,150k-200k,0.0
11066,Nissan,Juke,2016,139999.0,Automatic,214000,2022-03-19,100k-150k,0.0
8479,Nissan,Juke,2016,89999.0,Automatic,261000,2022-03-21,50k-100k,15.0
18496,Nissan,Juke,2016,99999.0,Automatic,257000,2022-04-02,50k-100k,15.0
10545,Nissan,Juke,2016,59999.0,Automatic,279000,2022-04-06,50k-100k,0.0
7066,Nissan,Juke,2016,89000.0,Automatic,270000,2022-04-07,50k-100k,11.0
14665,Nissan,Juke,2016,200000.0,Automatic,241000,2022-04-10,200k+,0.0
10144,Nissan,Juke,2016,19999.0,Automatic,336000,2022-04-21,0-50k,0.0
10145,Nissan,Juke,2016,199999.0,Automatic,228000,2022-04-21,150k-200k,0.0
10146,Nissan,Juke,2016,99999.0,Automatic,267000,2022-04-21,50k-100k,0.0
6066,Nissan,Juke,2016,89999.0,Automatic,264000,2022-04-22,50k-100k,0.0
14494,Nissan,Juke,2016,79999.0,Automatic,302000,2022-05-05,50k-100k,0.0
6355,Nissan,Juke,2016,90000.0,Automatic,267000,2022-05-08,50k-100k,10.0
13602,Nissan,Juke,2016,159999.0,Automatic,249000,2022-05-09,150k-200k,0.0
12057,Nissan,Juke,2016,89999.0,Automatic,266000,2022-05-13,50k-100k,0.0
4304,Nissan,Juke,2016,79999.0,Automatic,292000,2022-05-17,50k-100k,0.0
511,Nissan,Juke,2016,91000.0,Automatic,293000,2022-06-05,50k-100k,12.0
517,Nissan,Juke,2016,100000.0,Automatic,271000,2022-06-05,100k-150k,13.0
531,Nissan,Juke,2016,93000.0,Automatic,256000,2022-06-05,50k-100k,21.0
532,Nissan,Juke,2016,85000.0,Automatic,256000,2022-06-05,50k-100k,8.0
546,Nissan,Juke,2016,74000.0,Automatic,291000,2022-06-05,50k-100k,30.0
5311,Nissan,Juke,2016,91000.0,Automatic,289000,2022-06-08,50k-100k,0.0
5354,Nissan,Juke,2016,99999.0,Automatic,281000,2022-06-08,50k-100k,0.0
8025,Nissan,Juke,2016,47000.0,Automatic,221000,2022-06-25,0-50k,27.0
8058,Nissan,Juke,2016,159999.0,Automatic,245000,2022-06-25,150k-200k,7.0
2765,Nissan,Juke,2016,139999.0,Automatic,339000,2022-07-20,100k-150k,21.0
13642,Nissan,Juke,2016,179999.0,Automatic,313000,2022-08-04,150k-200k,14.0
6865,Nissan,Juke,2016,69999.0,Automatic,368000,2022-08-13,50k-100k,6.0
16286,Nissan,Juke,2016,98000.0,Automatic,332000,2022-09-21,50k-100k,22.0
14974,Nissan,Juke,2016,199999.0,Automatic,318000,2022-09-28,150k-200k,15.0
17368,Nissan,Juke,2016,99999.0,Automatic,407000,2022-10-03,50k-100k,26.0
17624,Nissan,Juke,2016,99999.0,Automatic,386000,2022-10-17,50k-100k,26.0
13030,Nissan,Juke,2016,63000.0,Automatic,425000,2022-10-19,50k-100k,12.0
4840,Nissan,Juke,2016,59999.0,Automatic,401000,2022-10-22,50k-100k,0.0
2243,Nissan,Juke,2016,99999.0,Automatic,385000,2022-10-23,50k-100k,18.0
405,Nissan,Juke,2016,91000.0,Automatic,397000,2022-10-24,50k-100k,28.0
8855,Nissan,Juke,2016,130000.0,Automatic,414000,2022-10-27,100k-150k,6.0
15181,Nissan,Juke,2016,57000.0,Automatic,376000,2022-11-16,50k-100k,21.0
6242,Nissan,Juke,2016,92000.0,Automatic,389000,2022-11-20,50k-100k,30.0
6243,Nissan,Juke,2016,90000.0,Automatic,397000,2022-11-20,50k-100k,12.0
10669,Nissan,Juke,2016,89999.0,Automatic,441000,2022-11-25,50k-100k,0.0
10681,Nissan,Juke,2016,89999.0,Automatic,414000,2022-11-25,50k-100k,22.0
